STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        164;20230113;   10;  15.0;   5.3;    9;   0.1;   6;    1.300;   0;   7.2;   8.8;  997.80;    8.7;   78.00;    9.8;    6.9;    5.6;eor
        164;20230114;   10;  13.3;   5.9;    9;   8.6;   6;    0.200;   0;   7.4;   8.1; 1001.10;    7.0;   81.00;    8.2;    5.8;    5.0;eor
        164;20230115;   10;  15.4;   6.2;    9;   0.0;   6;    0.500;   0;   6.2;   7.4;  990.80;    6.5;   76.00;    9.1;    4.8;    3.7;eor
        164;20230116;   10;  11.9;   4.9;    9;   0.0;   6;    4.500;   0;   6.8;   6.1;  986.30;    4.4;   73.00;    6.8;    3.0;    1.6;eor
        164;20230117;   10;  11.4;   4.3;    9;   0.0;   6;    0.200;   0;   5.7;   5.9;  978.80;    2.3;   82.00;    4.9;   -2.1;   -5.2;eor
        164;20230118;   10;   4.0;   1.5;    9;   0.0;   0;    0.200;   0;   7.0;   5.0;  989.00;   -1.4;   90.00;    1.1;   -4.0;   -5.3;eor
        164;20230119;   10;   8.5;   2.8;    9;   0.0;   8;    7.100;   0;   2.3;   4.6;  998.20;   -2.4;   89.00;   -0.4;   -5.1;   -6.5;eor
        164;20230120;   10;   8.3;   2.3;    9;   0.0;   8;    0.000;   0;   7.9;   5.3; 1010.10;   -0.6;   90.00;    0.4;   -1.7;   -2.8;eor
        164;20230121;   10;  17.6;   5.3;    9;  11.7;   8;    0.000;   0;   7.8;   5.6; 1019.70;    0.8;   87.00;    3.1;   -1.4;   -2.4;eor
        164;20230122;   10;   6.8;   3.1;    9;   2.0;   8;    0.000;   2;   7.6;   6.1; 1024.30;    0.6;   96.00;    1.1;    0.1;    0.0;eor
        164;20230123;   10;   4.3;   2.3;    9;   0.0;   7;    0.000;   1;   8.0;   5.7; 1031.80;    0.3;   91.00;    1.0;   -0.7;   -1.0;eor
        164;20230124;   10;   4.7;   1.6;    9;   0.0;   0;    0.000;   0;   8.0;   5.0; 1033.60;   -0.5;   84.00;    0.3;   -1.3;   -1.4;eor
        164;20230125;   10;   6.1;   2.4;    9;   0.0;   8;    0.000;   0;   8.0;   5.3; 1025.20;   -0.1;   88.00;    0.6;   -1.2;   -1.1;eor
        164;20230126;   10;   4.4;   1.8;    9;   0.3;   8;    0.000;   0;   7.8;   5.3; 1015.30;   -1.0;   93.00;   -0.4;   -1.5;   -1.9;eor
        164;20230127;   10;  11.2;   3.6;    9;   0.2;   6;    0.000;   0;   6.1;   5.9; 1018.10;    1.0;   89.00;    3.7;   -1.6;   -3.7;eor
        164;20230128;   10;   7.9;   2.5;    9;   0.0;   6;    0.000;   0;   7.3;   4.5; 1020.80;    0.2;   73.00;    1.6;   -1.4;   -3.1;eor
        164;20230129;   10;  12.7;   4.7;    9;   0.6;   8;    0.000;   0;   7.9;   5.9; 1014.30;    1.0;   89.00;    2.6;   -0.6;   -1.0;eor
        164;20230130;   10;  18.6;   7.9;    9;   4.4;   6;    0.700;   0;   7.3;   6.6;  998.60;    3.5;   84.00;    5.9;    1.6;    0.9;eor
        164;20230131;   10;  16.4;   7.2;    9;   2.6;   6;    0.000;   0;   6.9;   6.6; 1004.50;    3.7;   82.00;    5.7;    1.6;    0.5;eor
        164;20230201;   10;  14.7;   7.2;    9;   6.0;   6;    0.600;   0;   7.5;   6.9; 1000.00;    3.7;   86.00;    5.3;    2.2;    1.8;eor
        164;20230202;   10;  20.3;   6.3;    9;   3.2;   8;    3.400;   0;   6.9;   5.8; 1008.00;    2.3;   80.00;    4.9;   -2.1;   -4.0;eor
        164;20230203;   10;  21.0;   7.9;    9;   1.5;   6;    0.400;   0;   7.5;   7.3; 1005.50;    4.3;   87.00;    8.1;   -0.6;   -1.2;eor
        164;20230204;   10;  12.0;   3.7;    9;   0.0;   8;    3.300;   0;   3.9;   4.9; 1027.70;    0.1;   79.00;    4.0;   -4.5;   -6.1;eor
        164;20230205;   10;   5.1;   1.8;    9;   0.0;   8;    3.700;   0;   6.3;   4.2; 1031.90;   -2.7;   84.00;    0.9;   -5.8;   -7.6;eor
        164;20230206;   10;   5.9;   1.7;    9;   0.1;   8;    1.800;   0;   6.0;   4.6; 1033.20;   -2.5;   89.00;    1.3;   -6.1;   -8.0;eor
        164;20230207;   10;   4.2;   1.5;    9;   0.0;   0;    8.400;   0;   1.5;   4.0; 1035.50;   -3.0;   82.00;    2.7;   -8.1;   -9.4;eor
        164;20230208;   10;   8.9;   2.9;    9;   0.0;   0;    8.300;   0;   1.1;   4.0; 1034.70;   -2.6;   80.00;    0.6;   -5.7;   -7.7;eor
        164;20230209;   10;  11.1;   4.3;    9;   0.0;   0;    7.100;   0;   5.8;   3.7; 1025.60;   -1.1;   66.00;    3.1;   -6.1;   -7.6;eor
        164;20230210;   10;  12.2;   4.8;    9;   0.0;   0;    1.900;   0;   7.3;   5.9; 1024.90;    2.6;   79.00;    6.1;   -0.3;   -2.0;eor
        164;20230211;   10;  13.6;   5.9;    9;   0.1;   6;    0.000;   0;   7.9;   8.1; 1019.90;    5.7;   87.00;    7.7;    3.4;    2.6;eor
        164;20230212;   10;   6.9;   2.8;    9;   0.3;   6;    0.600;   0;   7.7;   8.5; 1029.10;    6.5;   88.00;    8.6;    4.8;    1.8;eor
        164;20230213;   10;   7.6;   3.3;    9;   0.0;   0;    0.000;   0;   8.0;   7.4; 1030.00;    5.5;   81.00;    6.6;    4.3;    3.4;eor
        164;20230214;   10;   4.9;   1.7;    9;   0.0;   0;    0.000;   0;   7.1;   6.2; 1029.30;    3.2;   81.00;    5.5;   -2.4;   -4.5;eor
        164;20230215;   10;   5.8;   1.6;    9;   0.0;   0;    0.200;   0;   6.9;   5.6; 1021.00;   -1.1;   98.00;    1.9;   -3.7;   -5.1;eor
        164;20230216;   10;   9.1;   2.8;    9;   0.3;   6;    5.400;   0;   7.6;   6.8; 1014.60;    4.5;   81.00;    9.9;   -2.0;   -3.8;eor
        164;20230217;   10;  20.1;   6.5;    9;   2.6;   6;    0.000;   0;   7.7;   9.5; 1005.00;    8.3;   86.00;   11.3;    6.1;    5.4;eor
        164;20230218;   10;  16.4;   5.4;    9;   9.0;   6;    0.000;   0;   7.4;   7.2; 1005.10;    4.8;   85.00;    7.1;    1.5;   -0.2;eor
        164;20230219;   10;  13.2;   5.2;    9;   0.0;   6;    5.000;   0;   6.6;   5.8; 1010.70;    3.2;   77.00;    7.1;    1.5;   -2.1;eor
        164;20230220;   10;  18.8;   7.8;    9;   4.7;   6;    0.100;   0;   7.7;   8.4; 1005.80;    6.4;   86.00;    8.8;    2.4;    1.0;eor
        164;20230221;   10;  14.4;   6.3;    9;   0.0;   0;    4.000;   0;   7.5;   8.1; 1006.20;    7.6;   77.00;   10.4;    4.1;    0.2;eor
        164;20230222;   10;   7.4;   2.4;    9;   0.0;   0;    5.100;   0;   6.5;   6.8; 1010.00;    4.8;   80.00;    9.4;   -1.4;   -3.0;eor
        164;20230223;   10;   7.7;   3.0;    9;   1.7;   6;    1.300;   0;   7.8;   7.4; 1005.70;    4.7;   85.00;    8.3;    0.5;   -0.8;eor
        164;20230224;   10;  12.4;   4.8;    9;   2.9;   8;    0.000;   0;   7.5;   6.6;  994.50;    2.9;   87.00;    5.9;    1.8;    1.4;eor
        164;20230225;   10;  13.8;   6.8;    9;   1.8;   8;    0.000;   0;   7.5;   6.0;  993.80;    1.0;   91.00;    2.6;   -0.6;   -1.0;eor
        164;20230226;   10;   9.9;   4.2;    9;   0.0;   0;    6.200;   2;   4.5;   4.8; 1013.10;    0.1;   78.00;    3.7;   -3.5;   -5.3;eor
        164;20230227;   10;   5.0;   1.8;    9;   0.0;   0;    2.600;   0;   5.2;   4.8; 1022.30;   -0.3;   82.00;    5.0;   -4.4;   -6.2;eor
        164;20230228;   10;   3.3;   1.2;    9;   0.0;   0;    9.800;   0;   0.0;   4.3; 1025.30;   -0.6;   77.00;    5.6;   -5.4;   -7.6;eor
        164;20230301;   10;   4.2;   1.5;    9;   0.0;   0;    9.800;   0;   2.8;   4.9; 1022.20;    0.6;   78.00;    8.6;   -6.0;   -7.4;eor
        164;20230302;   10;   5.1;   1.9;    9;   0.0;   0;    0.000;   0;   7.1;   5.5; 1018.50;   -1.2;   97.00;    0.1;   -3.5;   -5.0;eor
        164;20230303;   10;  12.7;   3.6;    9;   0.0;   6;    0.100;   0;   7.6;   5.8; 1014.70;    0.6;   91.00;    3.1;   -2.2;   -1.7;eor
        164;20230304;   10;  14.2;   5.3;    9;   0.2;   8;    0.600;   0;   6.3;   5.9; 1008.50;    2.7;   80.00;    7.2;   -2.5;   -5.1;eor
        164;20230305;   10;  10.1;   3.9;    9;   1.4;   7;    2.100;   0;   7.0;   4.4; 1002.90;    0.7;   69.00;    4.0;   -2.0;   -4.9;eor
        164;20230306;   10;   7.5;   2.2;    9;   1.0;   7;    4.100;   3;   6.8;   5.0;  996.50;    0.0;   82.00;    3.4;   -2.8;   -4.1;eor
        164;20230307;   10;  17.5;   5.4;    9;   1.8;   8;    1.300;   1;   7.5;   5.6;  987.50;    0.9;   86.00;    4.9;   -3.2;   -4.4;eor
        164;20230308;   10;   9.5;   3.4;    9;   0.1;   8;    1.400;   0;   6.1;   5.1;  990.80;    0.7;   81.00;    3.3;   -1.2;   -2.4;eor
        164;20230309;   10;   8.1;   3.2;    9;   8.5;   8;    0.000;   0;   7.8;   5.6;  991.20;   -0.2;   92.00;    0.5;   -0.9;   -1.2;eor
        164;20230310;   10;   7.1;   3.2;    9;   9.0;   8;    0.000;   1;   8.0;   6.1;  983.80;    0.3;   97.00;    1.1;   -0.2;   -0.1;eor
        164;20230311;   10;  13.6;   6.7;    9;   0.1;   8;    5.700;   3;   6.1;   5.3;  995.30;    1.0;   82.00;    3.5;    0.0;   -0.8;eor
        164;20230312;   10;  11.4;   4.2;    9;   0.4;   8;    4.400;   0;   5.7;   5.4; 1002.60;    2.2;   76.00;    5.2;   -1.1;   -2.5;eor
        164;20230313;   10;  13.7;   5.6;    9;   2.8;   6;    2.200;   0;   7.4;  10.5;  991.00;   10.1;   84.00;   15.7;    5.2;    4.3;eor
        164;20230314;   10;  21.7;   5.6;    9;   8.4;   8;    1.600;   0;   7.3;   8.8;  986.50;    8.3;   79.00;   13.9;    0.4;   -0.5;eor
        164;20230315;   10;  12.0;   4.9;    9;   0.5;   8;    6.500;   0;   2.1;   5.5; 1006.70;    1.9;   80.00;    6.1;   -0.3;   -1.4;eor
        164;20230316;   10;   7.9;   3.4;    9;   0.0;   0;   10.300;   0;   3.0;   5.0; 1014.70;    4.0;   63.00;    8.9;   -0.5;   -2.1;eor
        164;20230317;   10;  11.9;   5.1;    9;   0.0;   0;    3.800;   0;   8.0;   5.4; 1008.00;    7.0;   54.00;   11.8;    2.1;    0.8;eor
        164;20230318;   10;   8.1;   3.2;    9;   0.0;   6;    6.300;   0;   7.6;   7.9; 1005.60;   10.9;   59.00;   17.9;    5.6;    4.5;eor
        164;20230319;   10;   8.0;   2.1;    9;  11.1;   6;    2.400;   0;   7.8;  10.4; 1008.40;    9.3;   88.00;   14.1;    4.8;    2.6;eor
        164;20230320;   10;  10.4;   3.4;    9;   0.0;   6;    0.000;   0;   7.4;   9.5; 1009.40;    8.6;   85.00;   10.9;    5.8;    2.5;eor
        164;20230321;   10;   6.9;   2.7;    9;   1.6;   6;    0.100;   0;   8.0;   9.5; 1008.20;    8.7;   84.00;   10.7;    6.4;    5.3;eor
        164;20230322;   10;  10.7;   3.8;    9;   2.1;   6;    0.700;   0;   7.9;  10.4; 1002.00;   11.5;   78.00;   16.3;    8.2;    7.1;eor
        164;20230323;   10;  13.2;   4.1;    9;   3.2;   6;    2.000;   0;   7.5;  10.7;  998.40;   11.0;   82.00;   15.5;    9.1;    7.1;eor
        164;20230324;   10;  15.6;   4.8;    9;   1.1;   6;    3.200;   0;   5.7;  10.2;  994.90;   11.8;   75.00;   16.5;    8.6;    6.4;eor
        164;20230325;   10;  17.6;   4.4;    9;   3.8;   6;    3.300;   0;   6.7;   9.0;  994.80;    8.8;   80.00;   13.0;    6.3;    4.7;eor
        164;20230326;   10;  12.4;   4.8;    9;   0.0;   6;    3.400;   0;   7.5;   7.3;  995.60;    6.9;   74.00;   10.8;    1.8;   -0.9;eor
        164;20230327;   10;  15.9;   5.7;    9;   0.7;   8;    8.700;   0;   4.5;   4.9; 1004.40;    2.5;   69.00;    6.8;   -0.6;   -1.9;eor
        164;20230328;   10;  13.7;   5.2;    9;   0.6;   8;    9.100;   0;   3.6;   4.6; 1014.00;    2.0;   67.00;    6.7;   -0.9;   -3.4;eor
        164;20230329;   10;   9.6;   3.1;    9;   0.6;   6;    1.700;   0;   8.0;   6.2; 1009.60;    5.2;   69.00;    9.7;   -0.7;   -2.7;eor
        164;20230330;   10;  13.2;   3.7;    9;   3.6;   6;    1.800;   0;   7.4;  10.2;  999.40;   10.0;   84.00;   18.0;    6.0;    5.5;eor
        164;20230331;   10;   8.9;   3.0;    9;  14.4;   6;    2.000;   0;   7.2;  10.8;  992.40;   10.5;   85.00;   14.7;    8.4;    6.8;eor
        164;20230401;   10;  12.8;   5.0;    9;   4.3;   6;    0.000;   0;   8.0;   8.5;  996.40;    5.5;   92.00;    8.9;    2.6;    2.4;eor
        164;20230402;   10;  12.3;   5.9;    9;   0.0;   0;    5.700;   0;   4.7;   5.6; 1015.40;    3.6;   71.00;    8.4;   -0.9;   -3.2;eor
        164;20230403;   10;  10.8;   4.2;    9;   0.0;   8;    3.100;   0;   4.1;   4.8; 1025.10;    1.3;   72.00;    5.5;   -3.0;   -4.9;eor
        164;20230404;   10;   9.3;   2.9;    9;   0.0;   7;    9.000;   0;   4.5;   4.5; 1021.30;    1.5;   69.00;    7.7;   -4.4;   -6.3;eor
        164;20230405;   10;   5.5;   2.2;    9;   0.0;   8;    1.600;   0;   7.7;   5.5; 1016.30;    3.2;   72.00;    6.8;    0.2;   -0.2;eor
        164;20230406;   10;   7.6;   2.4;    9;   0.0;   0;    9.000;   0;   3.6;   5.4; 1014.80;    5.2;   63.00;   10.2;    0.1;   -3.3;eor
        164;20230407;   10;   7.9;   3.1;    9;   0.7;   6;    0.000;   0;   7.8;   6.9; 1013.80;    3.0;   90.00;    5.8;   -0.7;   -3.1;eor
        164;20230408;   10;   7.1;   2.9;    9;   0.0;   0;    4.400;   0;   7.4;   8.8; 1018.30;    6.9;   89.00;   12.3;    4.1;    4.2;eor
        164;20230409;   10;   5.6;   2.4;    9;   0.0;   0;    1.400;   0;   5.8;   8.6; 1020.50;    6.3;   90.00;   11.5;    1.7;   -0.1;eor
        164;20230410;   10;  10.5;   3.2;    9;   0.4;   6;   11.300;   0;   6.3;   8.3; 1015.60;    8.9;   74.00;   15.0;   -0.2;   -1.9;eor
        164;20230411;   10;  15.2;   4.4;    9;   4.6;   6;    0.900;   0;   6.8;   8.7; 1003.00;    8.2;   80.00;   11.4;    3.8;    1.5;eor
        164;20230412;   10;  10.8;   3.8;    9;   1.7;   6;    8.600;   0;   3.9;   7.3;  999.30;    8.4;   69.00;   13.6;    0.4;   -2.2;eor
        164;20230413;   10;   8.0;   2.8;    9;   0.0;   6;    1.300;   0;   7.8;   8.9;  998.40;    9.1;   78.00;   13.2;    4.7;    2.5;eor
        164;20230414;   10;   6.8;   2.9;    9;   8.0;   6;    0.000;   0;   7.7;   9.7; 1001.70;    7.4;   93.00;    8.8;    5.7;    5.0;eor
        164;20230415;   10;   9.6;   3.8;    9;   3.3;   6;    0.000;   0;   7.9;  10.7; 1003.00;    9.2;   92.00;   11.1;    6.7;    5.1;eor
        164;20230416;   10;   8.4;   3.4;    9;   0.6;   6;    0.000;   0;   8.0;  10.2; 1012.50;    8.6;   91.00;   10.4;    6.2;    5.7;eor
        164;20230417;   10;   7.6;   3.7;    9;   0.9;   6;    0.000;   0;   7.9;   8.5; 1019.20;    6.4;   88.00;    8.3;    4.1;    2.6;eor
        164;20230418;   10;  11.3;   4.5;    9;   0.0;   6;    1.700;   0;   7.5;   8.5; 1021.90;    8.1;   78.00;   14.9;    3.1;    1.3;eor
        164;20230419;   10;  13.4;   5.3;    9;   9.2;   6;    5.700;   0;   4.9;   7.2; 1017.40;    6.2;   77.00;   11.7;    2.4;    0.1;eor
        164;20230420;   10;  10.3;   2.9;    9;   0.2;   6;    6.300;   0;   4.3;   9.8; 1014.70;   10.0;   81.00;   17.4;    4.8;    4.7;eor
        164;20230421;   10;   9.6;   3.3;    9;   0.0;   0;   13.000;   0;   1.2;   8.3; 1012.40;   12.5;   60.00;   19.3;    5.1;    2.6;eor
        164;20230422;   10;   9.0;   3.0;    9;   0.1;   6;   13.100;   0;   0.9;   8.5; 1006.10;   13.4;   58.00;   20.6;    3.4;    1.1;eor
        164;20230423;   10;   8.6;   2.6;    9;   2.2;   6;    1.600;   0;   7.7;  11.3; 1000.30;   12.1;   80.00;   15.4;    7.5;    4.8;eor
        164;20230424;   10;  13.9;   3.6;    9;   0.1;   6;    4.300;   0;   7.2;  10.5;  996.40;   11.7;   77.00;   17.2;    6.1;    4.5;eor
        164;20230425;   10;  12.0;   5.0;    9;   0.2;   6;    1.500;   0;   6.5;   7.3; 1001.30;    7.7;   69.00;   10.7;    3.7;    2.2;eor
        164;20230426;   10;  12.4;   5.5;    9;   0.0;   6;    6.300;   0;   4.5;   6.2; 1008.10;    6.1;   67.00;   10.6;    2.0;    0.7;eor
        164;20230427;   10;  10.1;   3.3;    9;   0.0;   6;    8.100;   0;   4.4;   5.9; 1013.00;    6.3;   64.00;   11.3;    0.9;   -2.2;eor
        164;20230428;   10;   9.0;   2.8;    9;   1.7;   6;   10.100;   0;   5.6;   7.7; 1009.30;    9.1;   68.00;   15.5;   -0.8;   -3.5;eor
        164;20230429;   10;  10.2;   3.6;    9;   1.3;   6;    1.900;   0;   5.6;  10.1; 1006.90;   10.2;   81.00;   14.5;    5.6;    3.8;eor
        164;20230430;   10;   9.8;   3.4;    9;   0.0;   0;   13.500;   0;   0.2;   6.7; 1015.80;    7.9;   65.00;   14.0;    2.6;   -0.2;eor
        164;20230501;   10;   9.6;   2.6;    9;   0.0;   0;   11.500;   0;   7.2;   7.5; 1010.60;   10.7;   62.00;   17.7;    1.1;   -1.7;eor
        164;20230502;   10;  10.3;   3.8;    9;   0.0;   0;    3.100;   0;   6.3;   8.2; 1013.40;    9.6;   68.00;   13.0;    5.0;    1.2;eor
        164;20230503;   10;   6.6;   2.3;    9;   0.0;   0;   12.100;   0;   0.8;   6.8; 1020.90;    8.9;   62.00;   15.4;    3.1;   -0.1;eor
        164;20230504;   10;   6.9;   2.2;    9;   0.0;   0;   10.900;   0;   4.4;   7.8; 1017.90;   10.4;   65.00;   17.5;    1.6;   -0.7;eor
        164;20230505;   10;  12.0;   5.0;    9;   2.7;   6;    9.300;   0;   7.9;   8.5; 1014.70;   12.3;   60.00;   17.4;    7.4;    5.9;eor
        164;20230506;   10;  11.3;   3.9;    9;   5.1;   6;    0.000;   0;   7.8;   8.9; 1013.90;    7.4;   87.00;   10.2;    6.0;    5.8;eor
        164;20230507;   10;   8.9;   3.6;    9;   0.0;   0;   11.000;   0;   2.2;   8.4; 1018.50;   10.6;   68.00;   16.5;    4.3;    1.7;eor
        164;20230508;   10;  13.4;   4.9;    9;   0.0;   0;   14.000;   0;   0.0;   7.0; 1021.20;   11.3;   56.00;   17.2;    3.9;    0.5;eor
        164;20230509;   10;  14.8;   5.8;    9;   0.0;   0;   14.100;   0;   0.5;   7.1; 1013.90;   13.1;   49.00;   18.6;    6.5;    4.3;eor
        164;20230510;   10;  12.7;   5.2;    9;   0.0;   0;   14.100;   0;   1.2;   8.7; 1006.40;   15.6;   50.00;   21.5;    8.9;    7.0;eor
        164;20230511;   10;  11.5;   3.8;    9;   0.0;   0;    9.000;   0;   4.8;   9.7; 1009.90;   16.6;   53.00;   21.9;   10.3;    7.3;eor
        164;20230512;   10;  11.3;   3.5;    9;   0.0;   0;   14.200;   0;   0.4;   8.4; 1013.90;   15.2;   52.00;   22.0;    6.8;    3.6;eor
        164;20230513;   10;  12.1;   3.6;    9;   0.0;   0;   10.500;   0;   2.5;   7.9; 1015.90;   15.4;   48.00;   22.3;    8.3;    5.0;eor
        164;20230514;   10;   7.8;   1.9;    9;   0.0;   6;    4.400;   0;   7.4;   9.5; 1011.50;   15.1;   58.00;   21.4;    6.9;    4.8;eor
        164;20230515;   10;  11.5;   2.2;    9;   5.1;   6;    1.900;   0;   6.5;  12.1; 1002.40;   12.9;   82.00;   20.6;    7.9;    5.0;eor
        164;20230516;   10;  10.4;   3.9;    9;   0.0;   6;    2.200;   0;   6.3;   9.4; 1007.10;   10.9;   73.00;   15.3;    6.5;    3.6;eor
        164;20230517;   10;  12.0;   4.5;    9;   0.0;   0;   12.100;   0;   4.5;   7.4; 1015.50;   10.1;   62.00;   14.9;    4.7;    2.8;eor
        164;20230518;   10;   7.9;   2.4;    9;   0.0;   0;   10.900;   0;   5.1;   7.8; 1021.40;   10.5;   64.00;   17.5;    3.8;    1.7;eor
        164;20230519;   10;   9.3;   3.1;    9;   0.0;   0;    8.200;   0;   7.6;   8.6; 1021.00;   12.4;   62.00;   19.2;    4.7;    2.5;eor
        164;20230520;   10;   8.3;   3.0;    9;   0.0;   0;    3.900;   0;   6.5;  11.6; 1018.80;   13.1;   77.00;   20.1;    6.1;    4.5;eor
        164;20230521;   10;  11.1;   3.7;    9;   0.0;   0;    9.500;   0;   7.4;  13.5; 1013.50;   19.2;   63.00;   26.6;   11.5;    9.5;eor
        164;20230522;   10;  10.1;   3.0;    9;   0.0;   0;   12.600;   0;   6.9;  10.8; 1010.20;   19.1;   52.00;   25.8;   11.5;    8.8;eor
        164;20230523;   10;  15.1;   3.3;    9;   0.6;   6;    1.000;   0;   7.8;  11.8; 1006.60;   14.7;   71.00;   21.1;   10.2;    9.2;eor
        164;20230524;   10;   7.1;   2.8;    9;   0.0;   0;    0.500;   0;   8.0;  10.1; 1013.60;   12.6;   70.00;   15.7;    8.9;    8.9;eor
        164;20230525;   10;   7.9;   2.9;    9;   0.0;   0;    8.900;   0;   3.8;  10.8; 1017.40;   14.5;   67.00;   20.5;    8.0;    5.6;eor
        164;20230526;   10;   9.5;   3.4;    9;   0.0;   0;   14.300;   0;   0.2;   9.4; 1020.20;   12.5;   67.00;   18.2;    6.6;    3.9;eor
        164;20230527;   10;   6.3;   1.7;    9;   0.0;   0;   14.400;   0;   0.1;   9.0; 1020.00;   13.6;   62.00;   20.2;    5.3;    2.7;eor
        164;20230528;   10;   7.9;   1.8;    9;   0.0;   0;   14.100;   0;   0.5;   9.1; 1014.60;   15.5;   57.00;   23.2;    6.0;    3.9;eor
        164;20230529;   10;   9.7;   2.6;    9;   0.0;   0;   11.000;   0;   5.9;   9.4; 1015.30;   14.4;   60.00;   21.0;    7.3;    5.5;eor
        164;20230530;   10;   8.3;   2.8;    9;   0.0;   0;   14.200;   0;   1.8;   8.8; 1017.90;   14.6;   56.00;   22.4;    6.3;    4.4;eor
        164;20230531;   10;   6.4;   2.0;    9;   0.0;   0;   14.200;   0;   5.5;   8.7; 1016.60;   16.2;   52.00;   24.6;    5.8;    3.4;eor
        164;20230601;   10;   9.0;   3.7;    9;   0.0;   0;    8.500;   0;   3.8;  10.8; 1010.30;   15.0;   65.00;   20.9;    9.5;    7.2;eor
        164;20230602;   10;  11.2;   4.1;    9;   0.0;   0;   10.700;   0;   2.5;   8.2; 1014.00;   13.1;   58.00;   19.2;    4.3;    2.0;eor
        164;20230603;   10;   6.3;   1.9;    9;   0.0;   0;   14.800;   0;   3.2;   6.5; 1017.50;   12.0;   51.00;   19.4;    2.2;    0.0;eor
        164;20230604;   10;   5.0;   1.6;    9;   0.0;   0;   14.700;   0;   2.8;   7.3; 1015.90;   14.8;   49.00;   22.7;    4.8;    2.9;eor
        164;20230605;   10;   6.1;   1.9;    9;   0.0;   0;   14.700;   0;   1.1;   9.0; 1015.00;   17.4;   50.00;   25.8;    6.9;    4.7;eor
        164;20230606;   10;   7.3;   2.2;    9;   0.0;   0;   10.200;   0;   4.6;  10.3; 1013.00;   19.4;   48.00;   27.1;   10.9;    8.4;eor
        164;20230607;   10;   9.1;   2.9;    9;   0.0;   0;   13.400;   0;   3.1;  11.1; 1012.50;   20.6;   49.00;   28.1;   11.8;    9.6;eor
        164;20230608;   10;   7.7;   2.6;    9;   0.0;   0;   13.300;   0;   3.3;  11.8; 1010.60;   21.2;   49.00;   29.3;   12.4;   11.4;eor
        164;20230609;   10;  10.0;   3.0;    9;   0.0;   0;   14.500;   0;   3.6;  11.9; 1010.30;   19.1;   59.00;   28.4;   11.8;    9.9;eor
        164;20230610;   10;  11.4;   3.3;    9;   0.0;   6;   10.000;   0;   3.5;  12.7; 1012.20;   19.6;   61.00;   29.2;   11.8;   10.2;eor
        164;20230611;   10;   7.9;   2.6;    9;   0.0;   0;   12.500;   0;   2.4;  10.9; 1014.40;   19.0;   53.00;   27.8;    9.5;    6.9;eor
        164;20230612;   10;  10.0;   2.7;    9;   0.0;   0;   12.200;   0;   1.9;   9.3; 1013.90;   19.0;   45.00;   26.2;    9.8;    7.3;eor
        164;20230613;   10;  11.0;   4.0;    9;   0.0;   0;    9.400;   0;   5.4;   9.9; 1010.80;   17.1;   53.00;   23.2;    9.2;    7.6;eor
        164;20230614;   10;   8.5;   2.0;    9;   0.0;   6;    2.000;   0;   7.0;  11.5; 1012.40;   16.8;   62.00;   23.8;   10.4;    8.4;eor
        164;20230615;   10;   9.3;   2.3;    9;   1.0;   6;    2.800;   0;   7.8;  13.2; 1011.10;   16.3;   73.00;   23.7;   11.8;   10.9;eor
        164;20230616;   10;  10.0;   3.1;    9;  11.2;   6;    1.700;   0;   7.8;  15.3; 1007.90;   15.0;   89.00;   18.4;   12.8;   12.2;eor
        164;20230617;   10;   7.7;   2.4;    9;   2.6;   6;    2.800;   0;   6.5;  15.8; 1006.90;   16.5;   85.00;   21.7;   12.3;   10.7;eor
        164;20230618;   10;   7.0;   1.9;    9;   0.0;   0;    9.700;   0;   3.4;  14.4; 1007.80;   19.0;   68.00;   25.6;   10.7;    9.8;eor
        164;20230619;   10;   6.2;   2.1;    9;   0.0;   6;    2.100;   0;   6.5;  16.4; 1007.40;   20.1;   71.00;   25.6;   14.4;   12.5;eor
        164;20230620;   10;   7.6;   1.6;    9;   1.0;   6;    5.100;   0;   6.8;  19.1; 1007.30;   21.0;   77.00;   26.9;   14.3;   13.1;eor
        164;20230621;   10;  11.5;   3.2;    9;   0.0;   6;    6.900;   0;   6.0;  19.6; 1008.20;   22.4;   74.00;   28.9;   16.2;   14.1;eor
        164;20230622;   10;   6.8;   2.0;    9;  11.4;   6;   11.500;   0;   6.5;  16.1; 1012.00;   21.7;   65.00;   28.5;   14.2;   11.9;eor
        164;20230623;   10;   7.7;   2.8;    9;   7.9;   6;    0.000;   0;   7.9;  17.9; 1010.40;   17.1;   92.00;   18.5;   15.5;   14.5;eor
        164;20230624;   10;   8.8;   3.3;    9;   0.0;   6;   13.000;   0;   3.5;  14.8; 1015.80;   19.3;   68.00;   25.1;   14.2;   13.0;eor
        164;20230625;   10;   5.3;   1.3;    9;   0.0;   0;    6.000;   0;   5.4;  16.8; 1012.80;   21.3;   69.00;   27.1;   15.2;   15.2;eor
        164;20230626;   10;  13.6;   2.8;    9;   3.5;   6;    7.800;   0;   4.9;  18.0; 1007.10;   21.4;   73.00;   30.3;   15.0;   14.0;eor
        164;20230627;   10;  19.3;   5.4;    9;   5.4;   6;   10.700;   0;   4.1;  13.3; 1007.60;   16.2;   73.00;   20.3;   12.1;   11.4;eor
